/var/spool/slurmd/job2511452/slurm_script: line 10: /home/bhagavan/CS433/pinns/bin/activate: No such file or directory
Python binary: /usr/bin/python
Python version: Python 3.9.10

Lmod is automatically replacing "gcc/11.3.0" with "intel/2021.6.0".


Lmod is automatically replacing "intel/2021.6.0" with "nvhpc/23.3-mpi".

wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: Currently logged in as: sathvikbhagavan (sathvikbhagavan-epfl). Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.18.7
wandb: Run data is saved locally in /home/bhagavan/CS-433/new/SteadyStateSplinePINNs/src/wandb/run-20250110_154822-k63ewncq
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run vague-voice-34
wandb: ⭐️ View project at https://wandb.ai/sathvikbhagavan-epfl/Spline-PINNs_with_heat_dp11
wandb: 🚀 View run at https://wandb.ai/sathvikbhagavan-epfl/Spline-PINNs_with_heat_dp11/runs/k63ewncq
Using device: cuda
Number of parameters in the model is: 1358120
Number of Outlet surface points: 10000, volume points: 96564, surface points: 195842
1/100
Number of Outlet surface points: 10000, volume points: 96463, surface points: 195807
Validation Divergence Loss: 0.1547413676293357, Validation X Momentum Loss: 577.3481508762504, Validation Y Momentum Loss: 583.2481477829255, Validation Z Momentum Loss: 716.4536874341412, Validation Outlet Boundary Loss: 0.006899809340779936, Validation Other Boundary Loss: 0.17161950899185285, Validation Heat Loss: 0.011371845640911968, Validation Surface Temperature Boundary Loss: 0.10763548752416571, Validation Total Loss: 1877.502254112444
Divergence Loss: 1.8141976635885573, X Momentum Loss: 0.014870499717926543, Y Momentum Loss: 0.025312879869722017, Z Momentum Loss: 0.04876287077616421, Inlet Boundary Loss: 55.349231814997594, Outlet Boundary Loss: 6.526931022226905e-06, Other Boundary Loss: 5.537613270313587, Heat Loss: 0.19244225325123243 Inlet Temperature Boundary Loss: 0.042854413734454484 Surface Temperature Boundary Loss: 0.00011772785921249807 Total Loss: 56.13033903042121
Divergence Loss: 1.8134309054019757, X Momentum Loss: 0.014562751876134851, Y Momentum Loss: 0.02494272471783119, Z Momentum Loss: 0.05041476488209647, Inlet Boundary Loss: 55.34668387191906, Outlet Boundary Loss: 6.496115255142498e-06, Other Boundary Loss: 5.5326164802840365, Heat Loss: 0.18855523321300274 Inlet Temperature Boundary Loss: 0.04176743343082983 Surface Temperature Boundary Loss: 0.000115791903954238 Total Loss: 56.12653581950365
Divergence Loss: 1.8120783521221315, X Momentum Loss: 0.014214935400258914, Y Momentum Loss: 0.02383728092804989, Z Momentum Loss: 0.051677642197614754, Inlet Boundary Loss: 55.34470896538807, Outlet Boundary Loss: 6.442644595063019e-06, Other Boundary Loss: 5.531582104071014, Heat Loss: 0.1864294192740741 Inlet Temperature Boundary Loss: 0.04081053704068598 Surface Temperature Boundary Loss: 0.0001140851807207628 Total Loss: 56.12368016379688
Divergence Loss: 1.8102056989308783, X Momentum Loss: 0.013952342818701134, Y Momentum Loss: 0.023196821793528676, Z Momentum Loss: 0.05502418152034825, Inlet Boundary Loss: 55.34337001864296, Outlet Boundary Loss: 6.3586174828594505e-06, Other Boundary Loss: 5.529888095498371, Heat Loss: 0.18374240586635973 Inlet Temperature Boundary Loss: 0.04091728602141336 Surface Temperature Boundary Loss: 0.00011281951527056496 Total Loss: 56.12173326580177
Divergence Loss: 1.8060554926681474, X Momentum Loss: 0.013169496706729792, Y Momentum Loss: 0.02269331119808251, Z Momentum Loss: 0.06095777783998396, Inlet Boundary Loss: 55.34318004519763, Outlet Boundary Loss: 6.306882602216426e-06, Other Boundary Loss: 5.516840302285293, Heat Loss: 0.17666095616853195 Inlet Temperature Boundary Loss: 0.040706600064797586 Surface Temperature Boundary Loss: 0.0001112794410323468 Total Loss: 56.118852896056126
Divergence Loss: 1.8046272049428744, X Momentum Loss: 0.012901121573603645, Y Momentum Loss: 0.022586247130630014, Z Momentum Loss: 0.06461085761864, Inlet Boundary Loss: 55.34017601432531, Outlet Boundary Loss: 6.269361314487621e-06, Other Boundary Loss: 5.51867869218054, Heat Loss: 0.17223296595188164 Inlet Temperature Boundary Loss: 0.043599629968410845 Surface Temperature Boundary Loss: 0.0001126059836188996 Total Loss: 56.11582392859796
Divergence Loss: 1.8050259492892693, X Momentum Loss: 0.012592425924234072, Y Momentum Loss: 0.022775265528824244, Z Momentum Loss: 0.06371061836976213, Inlet Boundary Loss: 55.33929457826618, Outlet Boundary Loss: 6.2525622437477366e-06, Other Boundary Loss: 5.50989258120857, Heat Loss: 0.16880042257386796 Inlet Temperature Boundary Loss: 0.04422719696494229 Surface Temperature Boundary Loss: 0.00011245434800716923 Total Loss: 56.11344328718816
Divergence Loss: 1.8051237357349978, X Momentum Loss: 0.012242714152491811, Y Momentum Loss: 0.023219480117708222, Z Momentum Loss: 0.061586530823356744, Inlet Boundary Loss: 55.338207970243126, Outlet Boundary Loss: 6.260141230455502e-06, Other Boundary Loss: 5.505073287067536, Heat Loss: 0.1657892914549053 Inlet Temperature Boundary Loss: 0.043252679487738546 Surface Temperature Boundary Loss: 0.00011166340166088033 Total Loss: 56.11096747428002
Divergence Loss: 1.803922687602054, X Momentum Loss: 0.011988384030540684, Y Momentum Loss: 0.023457980951160234, Z Momentum Loss: 0.06030451184123475, Inlet Boundary Loss: 55.33725214916517, Outlet Boundary Loss: 6.223309307037304e-06, Other Boundary Loss: 5.498801878882522, Heat Loss: 0.16222889972838375 Inlet Temperature Boundary Loss: 0.043274537704631015 Surface Temperature Boundary Loss: 0.00011084550100668457 Total Loss: 56.10855105069864
Divergence Loss: 1.8024062692543747, X Momentum Loss: 0.01176533372694653, Y Momentum Loss: 0.023201213129886048, Z Momentum Loss: 0.061262776291030954, Inlet Boundary Loss: 55.33589601584827, Outlet Boundary Loss: 6.199718055650554e-06, Other Boundary Loss: 5.496857183093309, Heat Loss: 0.15911557936956217 Inlet Temperature Boundary Loss: 0.04228015891267369 Surface Temperature Boundary Loss: 0.00010998713703460708 Total Loss: 56.10628427468915
Divergence Loss: 1.8002740282856198, X Momentum Loss: 0.011847646245269149, Y Momentum Loss: 0.02257546757436177, Z Momentum Loss: 0.060598374251544976, Inlet Boundary Loss: 55.33409646501362, Outlet Boundary Loss: 6.160729805294476e-06, Other Boundary Loss: 5.4944260342250555, Heat Loss: 0.1569479723751336 Inlet Temperature Boundary Loss: 0.042075368795913365 Surface Temperature Boundary Loss: 0.00010971082743958296 Total Loss: 56.10374416271007
Divergence Loss: 1.7975025618357692, X Momentum Loss: 0.012049439640101897, Y Momentum Loss: 0.022283764445505578, Z Momentum Loss: 0.061742110310933025, Inlet Boundary Loss: 55.33154053188789, Outlet Boundary Loss: 6.106436491305595e-06, Other Boundary Loss: 5.485571170456862, Heat Loss: 0.15504347524095544 Inlet Temperature Boundary Loss: 0.042946396673553607 Surface Temperature Boundary Loss: 0.00011086486944635165 Total Loss: 56.10021039493745
96/100
Number of Outlet surface points: 10000, volume points: 96559, surface points: 195927
Validation Divergence Loss: 2.3246562625851963, Validation X Momentum Loss: 0.030031404802317935, Validation Y Momentum Loss: 0.019935568970386515, Validation Z Momentum Loss: 0.0536375965739217, Validation Outlet Boundary Loss: 6.0955174095479205e-06, Validation Other Boundary Loss: 3.4344232019366907, Validation Heat Loss: 0.41370235360021973, Validation Surface Temperature Boundary Loss: 0.00014717982684876293, Validation Total Loss: 6.276539663812992
Divergence Loss: 5.205906447322191, X Momentum Loss: 0.014169413406254336, Y Momentum Loss: 0.026334649076579533, Z Momentum Loss: 0.06096802436251921, Inlet Boundary Loss: 55.33154053188789, Outlet Boundary Loss: 6.104484658913909e-06, Other Boundary Loss: 4.7698496321470545, Heat Loss: 0.16023049152527405 Inlet Temperature Boundary Loss: 0.042946396673553607 Surface Temperature Boundary Loss: 0.000130259329884202 Total Loss: 56.372464379183214
Divergence Loss: 5.226632048953528, X Momentum Loss: 0.014089973522804087, Y Momentum Loss: 0.032192318989256355, Z Momentum Loss: 0.07379265843126069, Inlet Boundary Loss: 55.34891498947078, Outlet Boundary Loss: 5.925257531924893e-06, Other Boundary Loss: 4.762120863553495, Heat Loss: 0.1481783738734697 Inlet Temperature Boundary Loss: 0.04377180798800995 Surface Temperature Boundary Loss: 0.00012697727247232686 Total Loss: 56.391801339970705
Divergence Loss: 5.21208661420291, X Momentum Loss: 0.011482434063598551, Y Momentum Loss: 0.02618518298432292, Z Momentum Loss: 0.06079104907902645, Inlet Boundary Loss: 55.330382650110174, Outlet Boundary Loss: 6.048638087054088e-06, Other Boundary Loss: 4.767475370004688, Heat Loss: 0.15380772997141154 Inlet Temperature Boundary Loss: 0.042903459603552144 Surface Temperature Boundary Loss: 0.0001284926529686249 Total Loss: 56.36831912227514
Divergence Loss: 5.192388000056145, X Momentum Loss: 0.011863386385102715, Y Momentum Loss: 0.02717691970493133, Z Momentum Loss: 0.05211800345390472, Inlet Boundary Loss: 55.32844250920741, Outlet Boundary Loss: 6.095865168985155e-06, Other Boundary Loss: 4.763970088441078, Heat Loss: 0.11911078729799417 Inlet Temperature Boundary Loss: 0.03885861766044919 Surface Temperature Boundary Loss: 0.00011806591561778386 Total Loss: 56.3597868127561
Divergence Loss: 5.118274395895033, X Momentum Loss: 0.010853679551310134, Y Momentum Loss: 0.030013574108188324, Z Momentum Loss: 0.04916285470462351, Inlet Boundary Loss: 55.33572616224408, Outlet Boundary Loss: 6.110395563873906e-06, Other Boundary Loss: 4.719524707539854, Heat Loss: 0.06726916310820641 Inlet Temperature Boundary Loss: 0.03727988858090862 Surface Temperature Boundary Loss: 0.00010426614772025249 Total Loss: 56.34883717737634
Divergence Loss: 5.088267462990014, X Momentum Loss: 0.010659781936606905, Y Momentum Loss: 0.027153195287564248, Z Momentum Loss: 0.04879635482010944, Inlet Boundary Loss: 55.3317531512307, Outlet Boundary Loss: 6.166010251800645e-06, Other Boundary Loss: 4.719154569609083, Heat Loss: 0.07240709460418221 Inlet Temperature Boundary Loss: 0.038791609695654435 Surface Temperature Boundary Loss: 0.0001057922179692947 Total Loss: 56.34197637068697
Divergence Loss: 5.089699979323573, X Momentum Loss: 0.010381843420863216, Y Momentum Loss: 0.02771251749531371, Z Momentum Loss: 0.052012318675496896, Inlet Boundary Loss: 55.328919960182525, Outlet Boundary Loss: 6.146239160653474e-06, Other Boundary Loss: 4.719742066089027, Heat Loss: 0.07065077819234142 Inlet Temperature Boundary Loss: 0.038478354814588174 Surface Temperature Boundary Loss: 0.00010537781091621671 Total Loss: 56.33923739749726
Divergence Loss: 5.0845182750724085, X Momentum Loss: 0.010188382540744447, Y Momentum Loss: 0.028888684307648405, Z Momentum Loss: 0.056313817914185306, Inlet Boundary Loss: 55.327121269417155, Outlet Boundary Loss: 6.110501456638541e-06, Other Boundary Loss: 4.715567228626125, Heat Loss: 0.06742232962821143 Inlet Temperature Boundary Loss: 0.03838924278999702 Surface Temperature Boundary Loss: 0.0001049522202459376 Total Loss: 56.33652517306216
Divergence Loss: 5.054560690459025, X Momentum Loss: 0.010278126880762677, Y Momentum Loss: 0.0306726963876129, Z Momentum Loss: 0.06680571065974791, Inlet Boundary Loss: 55.32714966523844, Outlet Boundary Loss: 6.067248798546296e-06, Other Boundary Loss: 4.698916845481993, Heat Loss: 0.06351262766699521 Inlet Temperature Boundary Loss: 0.03763513822256598 Surface Temperature Boundary Loss: 0.0001041739896573183 Total Loss: 56.332742943721534
Divergence Loss: 5.014253775034001, X Momentum Loss: 0.010418163823388681, Y Momentum Loss: 0.03222404281655747, Z Momentum Loss: 0.07816273779973558, Inlet Boundary Loss: 55.327604188214224, Outlet Boundary Loss: 6.0373282190766605e-06, Other Boundary Loss: 4.675989666384219, Heat Loss: 0.05608230437664994 Inlet Temperature Boundary Loss: 0.03797751843554365 Surface Temperature Boundary Loss: 0.00010314714948714336 Total Loss: 56.3275951074046
Divergence Loss: 4.964376578451854, X Momentum Loss: 0.010141887643619325, Y Momentum Loss: 0.03594527950214122, Z Momentum Loss: 0.09365696293919933, Inlet Boundary Loss: 55.328800523155174, Outlet Boundary Loss: 5.934722227969276e-06, Other Boundary Loss: 4.6342433989005025, Heat Loss: 0.05705579555842374 Inlet Temperature Boundary Loss: 0.03649650364969278 Surface Temperature Boundary Loss: 0.0001036912367650995 Total Loss: 56.32122414740797
Divergence Loss: 4.947360724492998, X Momentum Loss: 0.00975537943736134, Y Momentum Loss: 0.03305446788999732, Z Momentum Loss: 0.09045232102432069, Inlet Boundary Loss: 55.326792993032505, Outlet Boundary Loss: 5.9488032729899695e-06, Other Boundary Loss: 4.622198149727147, Heat Loss: 0.05786860613503362 Inlet Temperature Boundary Loss: 0.03329283628718692 Surface Temperature Boundary Loss: 0.00010224360342076087 Total Loss: 56.31507392150928
Divergence Loss: 4.92933791171067, X Momentum Loss: 0.00877606386382975, Y Momentum Loss: 0.032232107265899784, Z Momentum Loss: 0.08570177837591612, Inlet Boundary Loss: 55.326714008099465, Outlet Boundary Loss: 5.937279359309768e-06, Other Boundary Loss: 4.610662406825104, Heat Loss: 0.05667179366506767 Inlet Temperature Boundary Loss: 0.032811702710475774 Surface Temperature Boundary Loss: 0.00010186032944059896 Total Loss: 56.31033429607598
Divergence Loss: 4.8907068835324665, X Momentum Loss: 0.00848911913229454, Y Momentum Loss: 0.03142967140694578, Z Momentum Loss: 0.0788822346846265, Inlet Boundary Loss: 55.328281121250804, Outlet Boundary Loss: 5.944577796626924e-06, Other Boundary Loss: 4.593610725260409, Heat Loss: 0.061467721268284176 Inlet Temperature Boundary Loss: 0.030822034007357845 Surface Temperature Boundary Loss: 0.00010209706780640788 Total Loss: 56.3055648589247
Divergence Loss: 4.860348066113493, X Momentum Loss: 0.008411650027148358, Y Momentum Loss: 0.03162633188439734, Z Momentum Loss: 0.07350182983614108, Inlet Boundary Loss: 55.328569805056944, Outlet Boundary Loss: 5.935029790786747e-06, Other Boundary Loss: 4.57922813537651, Heat Loss: 0.06085936341776595 Inlet Temperature Boundary Loss: 0.029466835968530662 Surface Temperature Boundary Loss: 0.00010202231174387845 Total Loss: 56.3005871271585
Divergence Loss: 4.8075536794447755, X Momentum Loss: 0.008592879959429481, Y Momentum Loss: 0.03386136656630828, Z Momentum Loss: 0.06964204159720704, Inlet Boundary Loss: 55.32980321285178, Outlet Boundary Loss: 5.916325922608316e-06, Other Boundary Loss: 4.554147097843038, Heat Loss: 0.061594612659018194 Inlet Temperature Boundary Loss: 0.028050969357295688 Surface Temperature Boundary Loss: 0.00010274058150048822 Total Loss: 56.29398440177207
Divergence Loss: 4.760313724350742, X Momentum Loss: 0.008815159119649257, Y Momentum Loss: 0.03613248310498272, Z Momentum Loss: 0.06822361167443992, Inlet Boundary Loss: 55.33084194339005, Outlet Boundary Loss: 5.90554821307064e-06, Other Boundary Loss: 4.534703019574858, Heat Loss: 0.06147832263566884 Inlet Temperature Boundary Loss: 0.027156818801027074 Surface Temperature Boundary Loss: 0.00010365939678936534 Total Loss: 56.288562150475485
Divergence Loss: 4.7163497806393995, X Momentum Loss: 0.009140468892778189, Y Momentum Loss: 0.03962455644012378, Z Momentum Loss: 0.07032158839647712, Inlet Boundary Loss: 55.330921733247855, Outlet Boundary Loss: 5.892828731800718e-06, Other Boundary Loss: 4.514705471082704, Heat Loss: 0.05644719356933201 Inlet Temperature Boundary Loss: 0.027247734823706314 Surface Temperature Boundary Loss: 0.00010465969297271765 Total Loss: 56.282637083611654
Divergence Loss: 4.664752964873681, X Momentum Loss: 0.009587676866560589, Y Momentum Loss: 0.04414440672402965, Z Momentum Loss: 0.07516431767887528, Inlet Boundary Loss: 55.33109463627664, Outlet Boundary Loss: 5.866723188471289e-06, Other Boundary Loss: 4.493274331544746, Heat Loss: 0.053621121176546244 Inlet Temperature Boundary Loss: 0.02735972087485012 Surface Temperature Boundary Loss: 0.00010594293843074741 Total Loss: 56.276620529041224
Divergence Loss: 4.656260479642092, X Momentum Loss: 0.009717855500983757, Y Momentum Loss: 0.04699553429834004, Z Momentum Loss: 0.07843495198706908, Inlet Boundary Loss: 55.327412807472705, Outlet Boundary Loss: 5.84741059853071e-06, Other Boundary Loss: 4.489313169784153, Heat Loss: 0.0510361937431369 Inlet Temperature Boundary Loss: 0.0283822313084039 Surface Temperature Boundary Loss: 0.00010604242783878483 Total Loss: 56.2722795462189
Divergence Loss: 4.646540883790107, X Momentum Loss: 0.009904023813101851, Y Momentum Loss: 0.048737469690347764, Z Momentum Loss: 0.07826656572694828, Inlet Boundary Loss: 55.323553886270474, Outlet Boundary Loss: 5.834459788128631e-06, Other Boundary Loss: 4.484824329124059, Heat Loss: 0.04810832448426386 Inlet Temperature Boundary Loss: 0.030402816853967517 Surface Temperature Boundary Loss: 0.00010590146692743788 Total Loss: 56.267252433963456
Divergence Loss: 4.63504439950635, X Momentum Loss: 0.009774809689260984, Y Momentum Loss: 0.048575295350951925, Z Momentum Loss: 0.07721664268901109, Inlet Boundary Loss: 55.32171200949397, Outlet Boundary Loss: 5.819342365870718e-06, Other Boundary Loss: 4.477609081766182, Heat Loss: 0.04991329218743955 Inlet Temperature Boundary Loss: 0.029823344814473057 Surface Temperature Boundary Loss: 0.00010499903452586933 Total Loss: 56.26341060578344
97/100
Number of Outlet surface points: 10000, volume points: 96571, surface points: 195816
Validation Divergence Loss: 2.262444534761392, Validation X Momentum Loss: 0.013805566246704346, Validation Y Momentum Loss: 0.048744261589062005, Validation Z Momentum Loss: 0.06301233038594085, Validation Outlet Boundary Loss: 5.811517717603138e-06, Validation Other Boundary Loss: 3.277982204171431, Validation Heat Loss: 0.906930080364041, Validation Surface Temperature Boundary Loss: 0.00013229681326985907, Validation Total Loss: 6.573057085849558
Divergence Loss: 1.869760581467915, X Momentum Loss: 0.010709845778138664, Y Momentum Loss: 0.04487077151613385, Z Momentum Loss: 0.0876118946261856, Inlet Boundary Loss: 55.32171200949397, Outlet Boundary Loss: 5.828187619612569e-06, Other Boundary Loss: 3.8090419302126897, Heat Loss: 0.04437338739431916 Inlet Temperature Boundary Loss: 0.029823344814473057 Surface Temperature Boundary Loss: 0.0001197901904833615 Total Loss: 55.92109041928452
Divergence Loss: 1.8807561766742447, X Momentum Loss: 0.027422371437502667, Y Momentum Loss: 0.040502008206649016, Z Momentum Loss: 0.030584846513480306, Inlet Boundary Loss: 55.6951557836005, Outlet Boundary Loss: 5.652687636385544e-06, Other Boundary Loss: 3.642409246598596, Heat Loss: 0.0666690002180923 Inlet Temperature Boundary Loss: 0.04696192833913961 Surface Temperature Boundary Loss: 0.00013178448285514727 Total Loss: 56.29349882544464
Divergence Loss: 1.8696025502975906, X Momentum Loss: 0.00980477508743528, Y Momentum Loss: 0.041810981338277466, Z Momentum Loss: 0.07582365315040274, Inlet Boundary Loss: 55.32191679970814, Outlet Boundary Loss: 5.803861818788345e-06, Other Boundary Loss: 3.7883911423645773, Heat Loss: 0.04246952903943487 Inlet Temperature Boundary Loss: 0.02878061743307705 Surface Temperature Boundary Loss: 0.00011490317008461795 Total Loss: 55.91652490571418
Divergence Loss: 1.872027676101445, X Momentum Loss: 0.00875245293020878, Y Momentum Loss: 0.04067170118293713, Z Momentum Loss: 0.06739494440815684, Inlet Boundary Loss: 55.316769716295674, Outlet Boundary Loss: 5.798561682502082e-06, Other Boundary Loss: 3.790463292397649, Heat Loss: 0.04257868433858425 Inlet Temperature Boundary Loss: 0.029854643394193404 Surface Temperature Boundary Loss: 0.00011436218593934325 Total Loss: 55.909936205450286
Divergence Loss: 1.8769899470006317, X Momentum Loss: 0.007480453850957327, Y Momentum Loss: 0.03719238525629505, Z Momentum Loss: 0.0613495780902192, Inlet Boundary Loss: 55.30951191058182, Outlet Boundary Loss: 5.776332929067239e-06, Other Boundary Loss: 3.789402037654612, Heat Loss: 0.04290261934983795 Inlet Temperature Boundary Loss: 0.03131240687421494 Surface Temperature Boundary Loss: 0.00011352345850247419 Total Loss: 55.901021362947155
Divergence Loss: 1.8812237397517841, X Momentum Loss: 0.006869932768505924, Y Momentum Loss: 0.03367215263265796, Z Momentum Loss: 0.056829736310781497, Inlet Boundary Loss: 55.305354434300405, Outlet Boundary Loss: 5.761424847124153e-06, Other Boundary Loss: 3.786186950354168, Heat Loss: 0.04325945533770884 Inlet Temperature Boundary Loss: 0.03123047417919344 Surface Temperature Boundary Loss: 0.00011301446190169579 Total Loss: 55.895578208529926
Divergence Loss: 1.885585351617094, X Momentum Loss: 0.0065151685490877215, Y Momentum Loss: 0.03024843867884309, Z Momentum Loss: 0.05367800821812536, Inlet Boundary Loss: 55.299492753275686, Outlet Boundary Loss: 5.712870439792197e-06, Other Boundary Loss: 3.7878625247416204, Heat Loss: 0.04463615525607388 Inlet Temperature Boundary Loss: 0.030018657878993993 Surface Temperature Boundary Loss: 0.00011375509873937731 Total Loss: 55.88932516184964
Divergence Loss: 1.8849155881708142, X Momentum Loss: 0.0067942867071453745, Y Momentum Loss: 0.02903660721992599, Z Momentum Loss: 0.05367887818779096, Inlet Boundary Loss: 55.294220203700704, Outlet Boundary Loss: 5.634107480898292e-06, Other Boundary Loss: 3.7853187906676458, Heat Loss: 0.04805551538556601 Inlet Temperature Boundary Loss: 0.02842697381886903 Surface Temperature Boundary Loss: 0.00011486710638708581 Total Loss: 55.884073156270055
Divergence Loss: 1.884088092367313, X Momentum Loss: 0.00720608296163404, Y Momentum Loss: 0.02833879201690387, Z Momentum Loss: 0.050357813919784784, Inlet Boundary Loss: 55.29023986673211, Outlet Boundary Loss: 5.599030813491339e-06, Other Boundary Loss: 3.785591351434572, Heat Loss: 0.049610520689973424 Inlet Temperature Boundary Loss: 0.02751461064149008 Surface Temperature Boundary Loss: 0.00011576564285185882 Total Loss: 55.88011239334668
Divergence Loss: 1.8809356876241508, X Momentum Loss: 0.007275374806526813, Y Momentum Loss: 0.029022061312430292, Z Momentum Loss: 0.04997916547749886, Inlet Boundary Loss: 55.28772305200353, Outlet Boundary Loss: 5.559427586043256e-06, Other Boundary Loss: 3.7866532790076315, Heat Loss: 0.051012191634912614 Inlet Temperature Boundary Loss: 0.027095008943915304 Surface Temperature Boundary Loss: 0.00011670842013077507 Total Loss: 55.877585430573
Divergence Loss: 1.8780709100548783, X Momentum Loss: 0.007186512757308004, Y Momentum Loss: 0.02987882228794353, Z Momentum Loss: 0.0496852883631439, Inlet Boundary Loss: 55.285700466236094, Outlet Boundary Loss: 5.521690018649534e-06, Other Boundary Loss: 3.782600091320184, Heat Loss: 0.052526266502978265 Inlet Temperature Boundary Loss: 0.026925375047014383 Surface Temperature Boundary Loss: 0.00011736286301811195 Total Loss: 55.87497356938303
Divergence Loss: 1.8740495430433053, X Momentum Loss: 0.006577014072167526, Y Momentum Loss: 0.030039797446929948, Z Momentum Loss: 0.048010307910384215, Inlet Boundary Loss: 55.283043325119706, Outlet Boundary Loss: 5.465701222527058e-06, Other Boundary Loss: 3.7774933133286464, Heat Loss: 0.05327824789044381 Inlet Temperature Boundary Loss: 0.02690043058917981 Surface Temperature Boundary Loss: 0.00011826216685378011 Total Loss: 55.870716311949735
Divergence Loss: 1.869513619981454, X Momentum Loss: 0.006454672910419414, Y Momentum Loss: 0.031540165525180235, Z Momentum Loss: 0.049732285727808204, Inlet Boundary Loss: 55.28112562055513, Outlet Boundary Loss: 5.3632283421033315e-06, Other Boundary Loss: 3.7681065597135417, Heat Loss: 0.05944745370349971 Inlet Temperature Boundary Loss: 0.026848223952188246 Surface Temperature Boundary Loss: 0.000121114773745475 Total Loss: 55.8682207754225
Divergence Loss: 1.8664566409171055, X Momentum Loss: 0.006603068402266072, Y Momentum Loss: 0.03042662789689828, Z Momentum Loss: 0.048104432989205, Inlet Boundary Loss: 55.27705914086911, Outlet Boundary Loss: 5.295122837808859e-06, Other Boundary Loss: 3.7601886195007, Heat Loss: 0.060698072037658146 Inlet Temperature Boundary Loss: 0.027805611746527258 Surface Temperature Boundary Loss: 0.00012369928983624776 Total Loss: 55.86315443858231
Divergence Loss: 1.8684426783250265, X Momentum Loss: 0.006891070925231686, Y Momentum Loss: 0.02913948513819318, Z Momentum Loss: 0.04520521713325698, Inlet Boundary Loss: 55.273535986788644, Outlet Boundary Loss: 5.273208084156759e-06, Other Boundary Loss: 3.755000226475439, Heat Loss: 0.05966439259523557 Inlet Temperature Boundary Loss: 0.02856957813487499 Surface Temperature Boundary Loss: 0.00012485730504986522 Total Loss: 55.859154600119936
Divergence Loss: 1.8661386661839767, X Momentum Loss: 0.007596606303958116, Y Momentum Loss: 0.029893701776014626, Z Momentum Loss: 0.04297954596462242, Inlet Boundary Loss: 55.26996154575133, Outlet Boundary Loss: 5.188793194351027e-06, Other Boundary Loss: 3.7432381175056757, Heat Loss: 0.061761088532347366 Inlet Temperature Boundary Loss: 0.02961709550628104 Surface Temperature Boundary Loss: 0.00012827245172423733 Total Loss: 55.85504976493322
Divergence Loss: 1.8669952541600823, X Momentum Loss: 0.008899079719871078, Y Momentum Loss: 0.030917882588894236, Z Momentum Loss: 0.046636545798166056, Inlet Boundary Loss: 55.26849342978628, Outlet Boundary Loss: 5.051372291810266e-06, Other Boundary Loss: 3.7286218970386273, Heat Loss: 0.07033018429586195 Inlet Temperature Boundary Loss: 0.031890276696497834 Surface Temperature Boundary Loss: 0.00013561750766545583 Total Loss: 55.85506783620886
Divergence Loss: 1.8662321152585615, X Momentum Loss: 0.00809759194930988, Y Momentum Loss: 0.03033011423397937, Z Momentum Loss: 0.044186511776839354, Inlet Boundary Loss: 55.26704892431326, Outlet Boundary Loss: 5.119711574464205e-06, Other Boundary Loss: 3.7359161399034235, Heat Loss: 0.0658287468639797 Inlet Temperature Boundary Loss: 0.03068798074174683 Surface Temperature Boundary Loss: 0.00013177531435936533 Total Loss: 55.85259696442594
Divergence Loss: 1.8647830240088048, X Momentum Loss: 0.008245965277380819, Y Momentum Loss: 0.03048415807845705, Z Momentum Loss: 0.04285291740693035, Inlet Boundary Loss: 55.265283391665754, Outlet Boundary Loss: 5.111213008584937e-06, Other Boundary Loss: 3.730924995269208, Heat Loss: 0.06491361761248446 Inlet Temperature Boundary Loss: 0.03108555937687772 Surface Temperature Boundary Loss: 0.0001321841727900963 Total Loss: 55.8501664794125
Divergence Loss: 1.860884367205564, X Momentum Loss: 0.009019441449590887, Y Momentum Loss: 0.032433938466959585, Z Momentum Loss: 0.0412801763907764, Inlet Boundary Loss: 55.262490882577616, Outlet Boundary Loss: 5.030713269968017e-06, Other Boundary Loss: 3.7234387636604316, Heat Loss: 0.06885528973752403 Inlet Temperature Boundary Loss: 0.03262731544140609 Surface Temperature Boundary Loss: 0.00013551991506136367 Total Loss: 55.847598332103864
Divergence Loss: 1.8571370025871667, X Momentum Loss: 0.009346521206607672, Y Momentum Loss: 0.03171917980645539, Z Momentum Loss: 0.041436925071999586, Inlet Boundary Loss: 55.26042656997059, Outlet Boundary Loss: 5.024862603619105e-06, Other Boundary Loss: 3.718652662973741, Heat Loss: 0.06716275888090918 Inlet Temperature Boundary Loss: 0.032249118195588865 Surface Temperature Boundary Loss: 0.00013468085046960043 Total Loss: 55.844744039265514
Divergence Loss: 1.8549387483881719, X Momentum Loss: 0.009435178233561893, Y Momentum Loss: 0.03226570312935859, Z Momentum Loss: 0.04069724292076769, Inlet Boundary Loss: 55.257488973929654, Outlet Boundary Loss: 4.983528932543379e-06, Other Boundary Loss: 3.71821966751358, Heat Loss: 0.0688910238105275 Inlet Temperature Boundary Loss: 0.03282440664225554 Surface Temperature Boundary Loss: 0.00013620413368359375 Total Loss: 55.84184453389025
